EmployeeID,Name,Department,Salary
1,Michelle Morin,Billing Spec.,220560
2,Marlene Downes,Fin. Reporting Spec.,212389
3,Mary Johnson,T&D Coord.,312969
4,Mildred Jones,HR Coord.,342539
5,Bertha Somilleda,Support Staff,280577
6,Kevin Ayers,Recpt.,106265
7,Mae Myers,Sr. Acct.,180975
8,Samuel Smiley,T&D Coord.,469590
9,Amy Sliz,Recruiter,365588
10,Louise Cox,Clerk,154622
11,Agnes Lewis,Gen. Asst.,477884
12,Anne Lee,Trainee,121902
13,Rodney Mccullum,People Ops Gen.,492227
14,John Richardson,Proc. Asst.,429666
15,Bryan Hanna,Comp. Anlst.,432914
16,Michael Maclean,Bookkeeper,65815
17,Thelma Copeland,Office Coord.,247618
18,Van Ballew,Org. Dev. Asst.,130102
19,Eleanor Cunningham,Payroll Acct.,442227
20,Lillie Anderson,Jr. Assoc.,135330
21,Elida Jepko,Fin. Anlst.,319959
22,Clinton Wilson,Tax Prep. Spec.,67875
23,Bryan Ferdig,Jr. Assoc.,306441
24,Debra Gresham,Jr. Auditor,369963
25,Victoria Lawrence,Apprentice,332121
26,Norma Stark,Jr. Assoc.,452769
27,Mabel Lopez,Jr. Recruiter,284643
28,Frederick Anderson,HR Asst.,346383
29,Elizabeth Shelvey,Office Coord.,380347
30,Roger Batts,AP Spec.,138555
31,Linda Wright,Budget Anlst.,169227
32,Kristy Frasher,Payroll Acct.,251945
33,Amy Wehausen,Office Mgr.,184443
34,Maria Stoner,Comp. Anlst.,160810
35,David Willmore,Int. Auditor Asst.,347063
36,Sherri Haygood,Support Staff,247306
37,Carolyn Tyler,Recpt.,395318
38,Shari Hendrickson,Talent Acq. Spec.,52944
39,Andrew Kohnen,Org. Dev. Asst.,486159
40,Brenda Plessinger,Assoc.,271713
41,Idella Wedge,Risk Anlst.,317611
42,Darren Russell,Inv. Anlst. Asst.,444045
43,Richard Dickert,Bookkeeper,351489
44,Bertha Cleveland,Billing Spec.,454976
45,Eric Davis,Tax Acct.,399143
46,Nelda Acton,Fin. Anlst.,141046
47,Matthew Dixon,AR Clerk,383798
48,Nettie Reichel,HRBP Asst.,362216
49,Patrick Carroll,AR Clerk,423258
50,James Ochoa,AR Clerk,119726
51,Gregory Patterson,Bookkeeper,208969
52,Edna Mantini,AR Clerk,359204
53,Joseph Sells,Data Entry Spec.,322782
54,Paula Falkenhagen,AP Spec.,121638
55,Larry Postlewait,File Clerk,99202
56,Thomas Welton,Credit Anlst.,121193
57,Frances Mouw,HRBP Asst.,166708
58,Nicholas Rutledge,Billing Spec.,237014
59,Kristen Crosby,Jr. Benefits Spec.,258915
60,Timothy Keele,Fin. Reporting Spec.,115490
61,Loren Whirry,Jr. Coord.,462840
62,Margaret Benavidez,Jr. Recruiter,238107
63,Frank Lowe,Credit Anlst.,408777
64,Ronald Holmquist,Proc. Asst.,57562
65,Thomas Schrecengost,Coord.,276723
66,George Andres,AP Spec.,254684
67,Rosemarie Deere,HR Cons. Asst.,306069
68,Raymond Ortiz,Office Mgr.,446781
69,Robert Adams,Bookkeeper,272978
70,William Horton,Jr. Auditor,406436
71,Robert Hodges,Fin. Assoc.,344498
72,Joan Smalls,Risk Anlst.,124522
73,Lillie Drahota,Compliance Anlst.,328498
